0.0021511158913686476,0.25231481481481483,0.0018148820326678765
0.0021511158913686476,0.2638888888888889,0.0018148820326678765
0.0021511158913686476,0.2638888888888889,0.0018148820326678765
0.0018822264049475664,0.28703703703703703,0.0018148820326678765
0.0018822264049475664,0.34490740740740738,0.0018148820326678765
0.0018822264049475664,0.36805555555555552,0.0018148820326678765
0.0018822264049475664,0.47222222222222215,0.0018148820326678765
0.0018822264049475664,0.53009259259259256,0.0018148820326678765
0.0018822264049475664,0.73842592592592582,0.0018148820326678765
0.0021511158913686476,0.1898148148148148,0.0018148820326678765
0.0021511158913686476,0.21296296296296294,0.0018148820326678765
0.0021511158913686476,0.24305555555555555,0.0018148820326678765
0.0021511158913686476,0.25462962962962959,0.0018148820326678765
0.0021511158913686476,0.26620370370370366,0.0018148820326678765
0.0018822264049475664,0.28935185185185186,0.0018148820326678765
0.0018822264049475664,0.30092592592592593,0.0018148820326678765
0.0018822264049475664,0.3125,0.0018148820326678765
0.0018822264049475664,0.32407407407407407,0.0018148820326678765
0.0018822264049475664,0.34722222222222221,0.0018148820326678765
0.0018822264049475664,0.39351851851851849,0.0018148820326678765
0.0018822264049475664,0.39351851851851849,0.0018148820326678765
0.0018822264049475664,0.45370370370370361,0.0018148820326678765
0.0018822264049475664,0.662037037037037,0.0018148820326678765
0.0018822264049475664,0.70833333333333326,0.0018148820326678765
0.0018822264049475664,0.78240740740740733,0.0018148820326678765
0.0018822264049475664,0.48842592592592582,0.0018148820326678765
0.0018822264049475664,0.60416666666666663,0.0018148820326678765
0.0018822264049475664,0.65046296296296291,0.0018148820326678765
0.0018822264049475664,0.76620370370370372,0.0018148820326678765
0.0018822264049475664,0.78009259259259245,0.0018148820326678765
0.0021511158913686476,0.10879629629629627,0.0018148820326678765
0.0021511158913686476,0.1273148148148148,0.0018148820326678765
0.0021511158913686476,0.19675925925925924,0.0018148820326678765
0.0021511158913686476,0.23379629629629628,0.0018148820326678765
0.0021511158913686476,0.23379629629629628,0.0018148820326678765
0.0021511158913686476,0.25694444444444442,0.0018148820326678765
0.0018822264049475664,0.29166666666666663,0.0018148820326678765
0.0018822264049475664,0.3032407407407407,0.0018148820326678765
0.0018822264049475664,0.31481481481481477,0.0018148820326678765
0.0018822264049475664,0.349537037037037,0.0018148820326678765
0.0018822264049475664,0.3611111111111111,0.0018148820326678765
0.0018822264049475664,0.3611111111111111,0.0018148820326678765
0.0018822264049475664,0.44675925925925919,0.0018148820326678765
0.0018822264049475664,0.53935185185185175,0.0018148820326678765
0.0018822264049475664,0.74768518518518512,0.0018148820326678765
0.0018822264049475664,0.49768518518518517,0.0018148820326678765
0.0018822264049475664,0.65972222222222221,0.0018148820326678765
0.0018822264049475664,0.91666666666666663,0.0018148820326678765
0.0021511158913686476,0.11805555555555554,0.0018148820326678765
0.0021511158913686476,0.2476851851851852,0.0018148820326678765
0.0018822264049475664,0.29398148148148151,0.0018148820326678765
